## vdj_pipe v0.1.5-15-gffd7271~; clang7.0.2; Boost1.57.0; build:20160217; 2016-Feb-17 21:22:36 UTC
read_id	total_copies	exact_copies	mismatched_ends	5'-mismatch	3'-mismatch
IS9DOBB01AM8F7	3	3	0	0	0
IS9DOBB01EA18Z	8	8	0	0	0
IS9DOBB01BIAG0	20	20	0	0	0
IS9DOBB01BPRBT	2	2	0	0	0
IS9DOBB01ERLPH	2	2	0	0	0
IS9DOBB01D2DVU	65	65	0	0	0
IS9DOBB01AXK3N	1	1	0	0	0
IS9DOBB01EPVL5	12	12	0	0	0
IS9DOBB01DVWIC	1	1	0	0	0
IS9DOBB01AYSKV	5	5	0	0	0
IS9DOBB01C5JVS	106	106	0	0	0
IS9DOBB01CPKK3	26	26	0	0	0
IS9DOBB01AKEKV	2	2	0	0	0
IS9DOBB01A8JQD	19	19	0	0	0
IS9DOBB01EQXCL	1	1	0	0	0
IS9DOBB01BLQU5	5	5	0	0	0
IS9DOBB01EIG2C	2	2	0	0	0
IS9DOBB01A1YJC	7	7	0	0	0
IS9DOBB01ESLNW	1	1	0	0	0
IS9DOBB01DLVTT	9	9	0	0	0
IS9DOBB01BRYN0	2	2	0	0	0
IS9DOBB01EBSLN	3	3	0	0	0
IS9DOBB01EKJVF	1	1	0	0	0
IS9DOBB01DZJBC	10	10	0	0	0
IS9DOBB01C9EDU	4	4	0	0	0
IS9DOBB01AWFCB	2	2	0	0	0
IS9DOBB01BU6KH	3	3	0	0	0
IS9DOBB01D4434	1	1	0	0	0
IS9DOBB01ELLTY	4	4	0	0	0
IS9DOBB01DVHFY	1	1	0	0	0
IS9DOBB01EP4B7	1	1	0	0	0
IS9DOBB01ALF3B	18	18	0	0	0
IS9DOBB01BUO8F	2	2	0	0	0
IS9DOBB01DBY8G	5	5	0	0	0
IS9DOBB01B4XMY	1	1	0	0	0
IS9DOBB01BZJ53	1	1	0	0	0
IS9DOBB01C0722	2	2	0	0	0
IS9DOBB01DCG3T	1	1	0	0	0
IS9DOBB01C5KMC	1	1	0	0	0
IS9DOBB01AFANY	1	1	0	0	0
IS9DOBB01AHBMJ	8	8	0	0	0
IS9DOBB01D533D	17	17	0	0	0
IS9DOBB01DJQUU	2	2	0	0	0
IS9DOBB01BQWXN	26	26	0	0	0
IS9DOBB01DVBSB	1	1	0	0	0
IS9DOBB01DNDHL	1	1	0	0	0
IS9DOBB01D1BS8	1	1	0	0	0
IS9DOBB01AMIC4	2	2	0	0	0
IS9DOBB01BYWQF	2	2	0	0	0
IS9DOBB01B8JFB	7	7	0	0	0
IS9DOBB01AG5Q8	5	5	0	0	0
IS9DOBB01CSV9F	1	1	0	0	0
IS9DOBB01AIHNO	8	8	0	0	0
IS9DOBB01CYSE5	9	9	0	0	0
IS9DOBB01AO4TA	19	19	0	0	0
IS9DOBB01DGGCG	1	1	0	0	0
IS9DOBB01C09O7	4	4	0	0	0
IS9DOBB01BA892	2	2	0	0	0
IS9DOBB01AP942	3	3	0	0	0
IS9DOBB01D9GO4	7	7	0	0	0
IS9DOBB01D6UND	2	2	0	0	0
IS9DOBB01BEXN2	1	1	0	0	0
IS9DOBB01D8J91	4	4	0	0	0
IS9DOBB01A6JYG	9	9	0	0	0
IS9DOBB01B4H5N	1	1	0	0	0
IS9DOBB01DNMOD	8	8	0	0	0
IS9DOBB01AVXS4	3	3	0	0	0
IS9DOBB01BAMU5	61	61	0	0	0
IS9DOBB01EK3ZJ	1	1	0	0	0
IS9DOBB01C0M1K	1	1	0	0	0
IS9DOBB01CO1AC	6	6	0	0	0
IS9DOBB01BBMWP	1	1	0	0	0
IS9DOBB01DDQ3E	15	15	0	0	0
IS9DOBB01C6B2T	2	2	0	0	0
IS9DOBB01D5JHW	2	2	0	0	0
IS9DOBB01DIYNL	1	1	0	0	0
IS9DOBB01CELMY	2	2	0	0	0
IS9DOBB01A4CNA	5	5	0	0	0
IS9DOBB01C0FBI	5	5	0	0	0
IS9DOBB01BZCEI	2	2	0	0	0
IS9DOBB01C7JF3	4	4	0	0	0
IS9DOBB01D6PEZ	1	1	0	0	0
IS9DOBB01DLLU9	2	2	0	0	0
IS9DOBB01ADACE	11	11	0	0	0
IS9DOBB01B3M1E	24	24	0	0	0
IS9DOBB01ES3PW	7	7	0	0	0
IS9DOBB01CCNXQ	2	2	0	0	0
IS9DOBB01D9UIT	2	2	0	0	0
IS9DOBB01C3P3N	4	4	0	0	0
IS9DOBB01AWY2L	1	1	0	0	0
IS9DOBB01B3PAP	1	1	0	0	0
IS9DOBB01APYA6	11	11	0	0	0
IS9DOBB01A6RZV	3	3	0	0	0
IS9DOBB01DF7OZ	4	4	0	0	0
IS9DOBB01C4EYJ	12	12	0	0	0
IS9DOBB01EK4NA	1	1	0	0	0
IS9DOBB01A17T3	1	1	0	0	0
IS9DOBB01B7S77	40	40	0	0	0
IS9DOBB01EGAY6	2	2	0	0	0
IS9DOBB01AS0GX	7	7	0	0	0
IS9DOBB01B7V9Q	2	2	0	0	0
IS9DOBB01C02MV	74	74	0	0	0
IS9DOBB01EBBIW	1	1	0	0	0
IS9DOBB01DI8YV	5	5	0	0	0
IS9DOBB01DBV04	8	8	0	0	0
IS9DOBB01BONTY	2	2	0	0	0
IS9DOBB01EI967	193	193	0	0	0
IS9DOBB01A4IXF	1	1	0	0	0
IS9DOBB01AY4WO	6	6	0	0	0
IS9DOBB01BOSMT	3	3	0	0	0
IS9DOBB01CSKA3	3	3	0	0	0
IS9DOBB01BD16Z	23	23	0	0	0
IS9DOBB01D8TDV	1	1	0	0	0
IS9DOBB01EZAIO	2	2	0	0	0
IS9DOBB01EQQ0M	1	1	0	0	0
IS9DOBB01AVF6L	1	1	0	0	0
IS9DOBB01C2EPZ	3	3	0	0	0
IS9DOBB01BAP8V	1	1	0	0	0
IS9DOBB01CBPKG	3	3	0	0	0
IS9DOBB01D8VE8	1	1	0	0	0
IS9DOBB01AXJUG	3	3	0	0	0
IS9DOBB01ESDZM	6	6	0	0	0
IS9DOBB01BK56N	1	1	0	0	0
IS9DOBB01DJYRC	1	1	0	0	0
IS9DOBB01AKU9A	1	1	0	0	0
IS9DOBB01EIADG	6	6	0	0	0
IS9DOBB01DU64M	6	6	0	0	0
IS9DOBB01A77PQ	1	1	0	0	0
IS9DOBB01CZI8A	4	4	0	0	0
IS9DOBB01B18RK	3	3	0	0	0
IS9DOBB01BJQP0	1	1	0	0	0
IS9DOBB01BCEZT	4	4	0	0	0
IS9DOBB01CM721	1	1	0	0	0
IS9DOBB01D6X9C	2	2	0	0	0
IS9DOBB01CNXM7	4	4	0	0	0
IS9DOBB01APN5L	4	4	0	0	0
IS9DOBB01EFK29	6	6	0	0	0
IS9DOBB01BX03Y	2	2	0	0	0
IS9DOBB01AJS1M	2	2	0	0	0
IS9DOBB01AO5YM	7	7	0	0	0
IS9DOBB01CHAUY	1	1	0	0	0
IS9DOBB01AWRYD	1	1	0	0	0
IS9DOBB01DM7XD	2	2	0	0	0
IS9DOBB01AZB4T	4	4	0	0	0
IS9DOBB01DMRQH	4	4	0	0	0
IS9DOBB01DUZV6	1	1	0	0	0
IS9DOBB01B62OA	5	5	0	0	0
IS9DOBB01AK09I	2	2	0	0	0
IS9DOBB01AOI8F	1	1	0	0	0
IS9DOBB01DTDLR	1	1	0	0	0
IS9DOBB01AFAYK	5	5	0	0	0
IS9DOBB01C9EM2	4	4	0	0	0
IS9DOBB01DNLQL	1	1	0	0	0
IS9DOBB01D6QPV	1	1	0	0	0
IS9DOBB01D8VQZ	4	4	0	0	0
IS9DOBB01AK7L3	2	2	0	0	0
IS9DOBB01CGFGL	1	1	0	0	0
IS9DOBB01BKXES	2	2	0	0	0
IS9DOBB01DINVN	4	4	0	0	0
IS9DOBB01CWETV	2	2	0	0	0
IS9DOBB01B6CZ9	1	1	0	0	0
IS9DOBB01B18LD	5	5	0	0	0
IS9DOBB01DDLHR	1	1	0	0	0
IS9DOBB01AK4OZ	1	1	0	0	0
IS9DOBB01DQPC9	1	1	0	0	0
IS9DOBB01DHKGP	1	1	0	0	0
IS9DOBB01D4HTM	1	1	0	0	0
IS9DOBB01CPDTV	8	8	0	0	0
IS9DOBB01BP1K3	3	3	0	0	0
IS9DOBB01D7TU4	1	1	0	0	0
IS9DOBB01ESXLD	1	1	0	0	0
IS9DOBB01D33I5	1	1	0	0	0
IS9DOBB01C2V98	5	5	0	0	0
IS9DOBB01CDI3P	1	1	0	0	0
IS9DOBB01BR42C	1	1	0	0	0
IS9DOBB01DTDF1	2	2	0	0	0
IS9DOBB01D6F7O	2	2	0	0	0
IS9DOBB01B0X1R	1	1	0	0	0
IS9DOBB01EPTCH	2	2	0	0	0
IS9DOBB01CAQST	2	2	0	0	0
IS9DOBB01EE227	1	1	0	0	0
IS9DOBB01DOLE2	1	1	0	0	0
IS9DOBB01C34BI	4	4	0	0	0
IS9DOBB01DDPCG	3	3	0	0	0
IS9DOBB01C7FSI	2	2	0	0	0
IS9DOBB01B4XHD	1	1	0	0	0
IS9DOBB01DV8SO	2	2	0	0	0
IS9DOBB01AONTG	1	1	0	0	0
IS9DOBB01CWNIT	1	1	0	0	0
IS9DOBB01ESCN0	1	1	0	0	0
IS9DOBB01DJBF0	18	18	0	0	0
IS9DOBB01A9IGE	1	1	0	0	0
IS9DOBB01DV1Z3	2	2	0	0	0
IS9DOBB01A6KC6	2	2	0	0	0
IS9DOBB01EHG6U	21	21	0	0	0
IS9DOBB01CL6XU	1	1	0	0	0
IS9DOBB01AQ8IH	5	5	0	0	0
IS9DOBB01CXAD4	2	2	0	0	0
IS9DOBB01EQ0F0	1	1	0	0	0
IS9DOBB01D5DYA	2	2	0	0	0
IS9DOBB01D21DG	2	2	0	0	0
IS9DOBB01EIFYK	5	5	0	0	0
IS9DOBB01D0GE0	27	27	0	0	0
IS9DOBB01ENWQO	39	39	0	0	0
IS9DOBB01C7WK7	2	2	0	0	0
IS9DOBB01CP4RE	4	4	0	0	0
IS9DOBB01EPKKI	1	1	0	0	0
IS9DOBB01EGW16	1	1	0	0	0
IS9DOBB01EXFAD	2	2	0	0	0
IS9DOBB01BJX5B	2	2	0	0	0
IS9DOBB01AQQV3	19	19	0	0	0
IS9DOBB01A9SFN	1	1	0	0	0
IS9DOBB01CHTUA	1	1	0	0	0
IS9DOBB01BJE81	8	8	0	0	0
IS9DOBB01A5GS9	4	4	0	0	0
IS9DOBB01EXHMJ	1	1	0	0	0
IS9DOBB01EDYVG	4	4	0	0	0
IS9DOBB01E0POO	9	9	0	0	0
IS9DOBB01AWCY5	1	1	0	0	0
IS9DOBB01CE1RW	1	1	0	0	0
IS9DOBB01DSAVX	5	5	0	0	0
IS9DOBB01ANQ54	5	5	0	0	0
IS9DOBB01CLAXW	14	14	0	0	0
IS9DOBB01ASZH7	9	9	0	0	0
IS9DOBB01DYEJS	1	1	0	0	0
IS9DOBB01A8F6Q	1	1	0	0	0
IS9DOBB01CTVBO	1	1	0	0	0
IS9DOBB01B34XQ	1	1	0	0	0
IS9DOBB01CKRCN	2	2	0	0	0
IS9DOBB01AR7FP	5	5	0	0	0
IS9DOBB01D3VNJ	1	1	0	0	0
IS9DOBB01CJL9W	3	3	0	0	0
IS9DOBB01DZVEZ	5	5	0	0	0
IS9DOBB01A569R	1	1	0	0	0
IS9DOBB01BHRK8	1	1	0	0	0
IS9DOBB01EXBGE	1	1	0	0	0
IS9DOBB01DXQLF	3	3	0	0	0
IS9DOBB01A6ZHU	6	6	0	0	0
IS9DOBB01EUB6P	1	1	0	0	0
IS9DOBB01CU6RE	3	3	0	0	0
IS9DOBB01AYKD2	4	4	0	0	0
IS9DOBB01DGZB3	2	2	0	0	0
IS9DOBB01CQ44B	2	2	0	0	0
IS9DOBB01DJNTJ	2	2	0	0	0
IS9DOBB01CJX6G	9	9	0	0	0
IS9DOBB01BFW2S	26	26	0	0	0
IS9DOBB01CPXZC	1	1	0	0	0
IS9DOBB01DU5K7	1	1	0	0	0
IS9DOBB01AGTJG	1	1	0	0	0
IS9DOBB01D7GJ9	1	1	0	0	0
IS9DOBB01CZSJP	2	2	0	0	0
IS9DOBB01AYW1N	1	1	0	0	0
IS9DOBB01BKLHQ	1	1	0	0	0
IS9DOBB01AR8WL	1	1	0	0	0
IS9DOBB01AWKOH	2	2	0	0	0
IS9DOBB01BJ19I	2	2	0	0	0
IS9DOBB01BUP6L	1	1	0	0	0
IS9DOBB01CXVKD	4	4	0	0	0
IS9DOBB01BLSH9	5	5	0	0	0
IS9DOBB01BBNBL	1	1	0	0	0
IS9DOBB01BQ9I6	4	4	0	0	0
IS9DOBB01CQ835	2	2	0	0	0
IS9DOBB01CIH22	1	1	0	0	0
IS9DOBB01DWDWL	4	4	0	0	0
IS9DOBB01CLF52	37	37	0	0	0
IS9DOBB01DB1L4	3	3	0	0	0
IS9DOBB01D50D3	1	1	0	0	0
IS9DOBB01BSFR2	2	2	0	0	0
IS9DOBB01BVN6Q	1	1	0	0	0
IS9DOBB01AR16L	1	1	0	0	0
IS9DOBB01AHG0F	3	3	0	0	0
IS9DOBB01DCPMI	14	14	0	0	0
IS9DOBB01D8FAD	1	1	0	0	0
IS9DOBB01A5SZV	2	2	0	0	0
IS9DOBB01A8AQ3	55	55	0	0	0
IS9DOBB01A1DTR	2	2	0	0	0
IS9DOBB01BHELZ	3	3	0	0	0
IS9DOBB01A14T1	10	10	0	0	0
IS9DOBB01DL11N	1	1	0	0	0
IS9DOBB01ATAON	2	2	0	0	0
IS9DOBB01AJFTB	1	1	0	0	0
IS9DOBB01B0D5E	20	20	0	0	0
IS9DOBB01BYECG	1	1	0	0	0
IS9DOBB01CV9HB	1	1	0	0	0
IS9DOBB01AG6JU	7	7	0	0	0
IS9DOBB01CTQNJ	2	2	0	0	0
IS9DOBB01AVVCT	3	3	0	0	0
IS9DOBB01AGSSZ	1	1	0	0	0
IS9DOBB01EV8AG	2	2	0	0	0
IS9DOBB01DJYWP	9	9	0	0	0
IS9DOBB01DCBAP	1	1	0	0	0
IS9DOBB01B05X8	2	2	0	0	0
IS9DOBB01AIEB4	1	1	0	0	0
IS9DOBB01B0THP	1	1	0	0	0
IS9DOBB01DH8IX	1	1	0	0	0
IS9DOBB01BWSCJ	4	4	0	0	0
IS9DOBB01DGMWN	3	3	0	0	0
IS9DOBB01BWO1L	1	1	0	0	0
IS9DOBB01BQHUG	4	4	0	0	0
IS9DOBB01EHCA1	1	1	0	0	0
IS9DOBB01BXIAP	5	5	0	0	0
IS9DOBB01CYSCS	2	2	0	0	0
IS9DOBB01AHE8X	1	1	0	0	0
IS9DOBB01ECW81	6	6	0	0	0
IS9DOBB01BWTGL	1	1	0	0	0
IS9DOBB01AYCGI	22	22	0	0	0
IS9DOBB01A5NMS	1	1	0	0	0
IS9DOBB01DT08M	4	4	0	0	0
IS9DOBB01B7ZZC	1	1	0	0	0
IS9DOBB01A8381	6	6	0	0	0
IS9DOBB01EXW1P	1	1	0	0	0
IS9DOBB01C0181	1	1	0	0	0
IS9DOBB01CUK4I	1	1	0	0	0
IS9DOBB01CAP4P	12	12	0	0	0
IS9DOBB01ADG9S	1	1	0	0	0
IS9DOBB01AVS5L	5	5	0	0	0
IS9DOBB01D4YXJ	2	2	0	0	0
IS9DOBB01AC4PC	4	4	0	0	0
IS9DOBB01AM1ZR	2	2	0	0	0
IS9DOBB01A9C3N	1	1	0	0	0
IS9DOBB01ASGKJ	3	3	0	0	0
IS9DOBB01B99R2	6	6	0	0	0
IS9DOBB01AF0Q9	2	2	0	0	0
IS9DOBB01EV0U3	1	1	0	0	0
IS9DOBB01A07QB	3	3	0	0	0
IS9DOBB01DDH5Z	2	2	0	0	0
IS9DOBB01CP94Y	23	23	0	0	0
IS9DOBB01DYKT9	11	11	0	0	0
IS9DOBB01C7DPH	3	3	0	0	0
IS9DOBB01AX1L1	4	4	0	0	0
IS9DOBB01ATHFJ	1	1	0	0	0
IS9DOBB01CHJIX	1	1	0	0	0
IS9DOBB01AMGA5	1	1	0	0	0
IS9DOBB01BF2PY	3	3	0	0	0
IS9DOBB01C1PX9	14	14	0	0	0
IS9DOBB01DLN9Z	1	1	0	0	0
IS9DOBB01EO9LR	10	10	0	0	0
IS9DOBB01CNL5M	1	1	0	0	0
IS9DOBB01DFAVY	1	1	0	0	0
IS9DOBB01CZUTO	2	2	0	0	0
IS9DOBB01BGWX6	1	1	0	0	0
IS9DOBB01B93PM	3	3	0	0	0
IS9DOBB01ES1GZ	2	2	0	0	0
IS9DOBB01DMG95	1	1	0	0	0
IS9DOBB01A6B8C	13	13	0	0	0
IS9DOBB01C94FY	1	1	0	0	0
IS9DOBB01AYGO4	4	4	0	0	0
IS9DOBB01DT8XA	1	1	0	0	0
IS9DOBB01C04ME	2	2	0	0	0
IS9DOBB01AWU6U	1	1	0	0	0
IS9DOBB01D6TTZ	1	1	0	0	0
IS9DOBB01AF09H	4	4	0	0	0
IS9DOBB01A419M	5	5	0	0	0
IS9DOBB01AQOJ1	1	1	0	0	0
IS9DOBB01EIIT8	2	2	0	0	0
IS9DOBB01BP03R	1	1	0	0	0
IS9DOBB01EJ1FF	1	1	0	0	0
IS9DOBB01ADKIU	11	11	0	0	0
IS9DOBB01DPL91	1	1	0	0	0
IS9DOBB01DHO28	1	1	0	0	0
IS9DOBB01AJGZS	1	1	0	0	0
IS9DOBB01A3MRG	1	1	0	0	0
IS9DOBB01EH28Y	1	1	0	0	0
IS9DOBB01C7UL0	1	1	0	0	0
IS9DOBB01DK7PG	11	11	0	0	0
IS9DOBB01B57KE	1	1	0	0	0
IS9DOBB01CJO37	1	1	0	0	0
IS9DOBB01A7Y44	1	1	0	0	0
IS9DOBB01BGI3X	6	6	0	0	0
IS9DOBB01D9MOD	1	1	0	0	0
IS9DOBB01BGVWO	1	1	0	0	0
IS9DOBB01EK5VL	10	10	0	0	0
IS9DOBB01ERH9J	2	2	0	0	0
IS9DOBB01AUF5K	7	7	0	0	0
IS9DOBB01DQIK1	1	1	0	0	0
IS9DOBB01BKRIT	1	1	0	0	0
IS9DOBB01C8WOD	1	1	0	0	0
IS9DOBB01BX0RQ	2	2	0	0	0
IS9DOBB01CHXOX	2	2	0	0	0
IS9DOBB01CZ038	7	7	0	0	0
IS9DOBB01DM7Q5	1	1	0	0	0
IS9DOBB01A6256	1	1	0	0	0
IS9DOBB01B74CA	1	1	0	0	0
IS9DOBB01C06JA	3	3	0	0	0
IS9DOBB01BMBIF	5	5	0	0	0
IS9DOBB01CS23V	1	1	0	0	0
IS9DOBB01CINLQ	1	1	0	0	0
IS9DOBB01C46GZ	1	1	0	0	0
IS9DOBB01DW7ZE	1	1	0	0	0
IS9DOBB01BQT4O	3	3	0	0	0
IS9DOBB01COHSN	1	1	0	0	0
IS9DOBB01B7W1T	6	6	0	0	0
IS9DOBB01A9XIA	1	1	0	0	0
IS9DOBB01AL5A9	12	12	0	0	0
IS9DOBB01CWC5P	4	4	0	0	0
IS9DOBB01CKAJ5	24	24	0	0	0
IS9DOBB01AK06B	7	7	0	0	0
IS9DOBB01BYJ1D	1	1	0	0	0
IS9DOBB01AXLO1	1	1	0	0	0
IS9DOBB01EVW1K	3	3	0	0	0
IS9DOBB01DJMS9	1	1	0	0	0
IS9DOBB01DD807	1	1	0	0	0
IS9DOBB01CWYNY	2	2	0	0	0
IS9DOBB01C00OF	6	6	0	0	0
IS9DOBB01B5RS5	1	1	0	0	0
IS9DOBB01DTZ3V	2	2	0	0	0
IS9DOBB01A6X2F	2	2	0	0	0
IS9DOBB01B1D79	1	1	0	0	0
IS9DOBB01CQJCR	1	1	0	0	0
IS9DOBB01DU45Z	2	2	0	0	0
IS9DOBB01BGS2S	8	8	0	0	0
IS9DOBB01A89UM	4	4	0	0	0
IS9DOBB01DFAAK	1	1	0	0	0
IS9DOBB01B543W	1	1	0	0	0
IS9DOBB01C00IO	2	2	0	0	0
IS9DOBB01DVTFF	8	8	0	0	0
IS9DOBB01ERUJC	2	2	0	0	0
IS9DOBB01B2HQR	1	1	0	0	0
IS9DOBB01CZGN7	3	3	0	0	0
IS9DOBB01DZMA1	2	2	0	0	0
IS9DOBB01DMC38	1	1	0	0	0
IS9DOBB01A5UL8	4	4	0	0	0
IS9DOBB01DFQ3C	1	1	0	0	0
IS9DOBB01D5Z5C	5	5	0	0	0
IS9DOBB01ADAW6	1	1	0	0	0
IS9DOBB01BFCTQ	1	1	0	0	0
IS9DOBB01C2KQH	4	4	0	0	0
IS9DOBB01CCHLN	3	3	0	0	0
IS9DOBB01A8URP	1	1	0	0	0
IS9DOBB01D6Y9D	1	1	0	0	0
IS9DOBB01DXB0C	2	2	0	0	0
IS9DOBB01CFX2B	1	1	0	0	0
IS9DOBB01D6VMO	1	1	0	0	0
IS9DOBB01EEQ9R	3	3	0	0	0
IS9DOBB01CR1QH	1	1	0	0	0
IS9DOBB01EZF7C	4	4	0	0	0
IS9DOBB01D0M78	6	6	0	0	0
IS9DOBB01DHUCY	1	1	0	0	0
IS9DOBB01AIX20	1	1	0	0	0
IS9DOBB01CBKOM	1	1	0	0	0
IS9DOBB01C7WZW	6	6	0	0	0
IS9DOBB01A0IYN	1	1	0	0	0
IS9DOBB01B1DCZ	4	4	0	0	0
IS9DOBB01CWBJX	1	1	0	0	0
IS9DOBB01DTYCQ	1	1	0	0	0
IS9DOBB01B66G7	2	2	0	0	0
IS9DOBB01DGN7S	1	1	0	0	0
IS9DOBB01BMCAK	1	1	0	0	0
IS9DOBB01CEY2F	1	1	0	0	0
IS9DOBB01CP3C0	1	1	0	0	0
IS9DOBB01A3RXX	1	1	0	0	0
IS9DOBB01DQ9JX	1	1	0	0	0
IS9DOBB01BOE7B	1	1	0	0	0
IS9DOBB01A9JNX	1	1	0	0	0
IS9DOBB01EQP31	4	4	0	0	0
IS9DOBB01BIRNQ	3	3	0	0	0
IS9DOBB01DJRUV	2	2	0	0	0
IS9DOBB01EFH1B	2	2	0	0	0
IS9DOBB01CFXHR	5	5	0	0	0
IS9DOBB01CP4CZ	1	1	0	0	0
IS9DOBB01CZFAP	1	1	0	0	0
IS9DOBB01DMUTW	1	1	0	0	0
IS9DOBB01AR45J	1	1	0	0	0
IS9DOBB01BJZC2	1	1	0	0	0
IS9DOBB01B5JHM	31	31	0	0	0
IS9DOBB01EB8V9	5	5	0	0	0
IS9DOBB01C4Q2P	3	3	0	0	0
IS9DOBB01AEURT	1	1	0	0	0
IS9DOBB01EUUJ0	2	2	0	0	0
IS9DOBB01AQ61V	1	1	0	0	0
IS9DOBB01CXD3C	1	1	0	0	0
IS9DOBB01AG3EB	7	7	0	0	0
IS9DOBB01ADWVK	1	1	0	0	0
IS9DOBB01BOHG9	2	2	0	0	0
IS9DOBB01BRLOP	1	1	0	0	0
IS9DOBB01EOETU	1	1	0	0	0
IS9DOBB01B1L6P	2	2	0	0	0
IS9DOBB01DVF6M	1	1	0	0	0
IS9DOBB01AQ4J4	4	4	0	0	0
IS9DOBB01B95EC	1	1	0	0	0
IS9DOBB01DSOEE	1	1	0	0	0
IS9DOBB01BZODN	4	4	0	0	0
IS9DOBB01ELITM	2	2	0	0	0
IS9DOBB01B6I6B	1	1	0	0	0
IS9DOBB01BHPWF	1	1	0	0	0
IS9DOBB01B504H	1	1	0	0	0
IS9DOBB01A2SST	1	1	0	0	0
IS9DOBB01C2X75	2	2	0	0	0
IS9DOBB01B0A5M	1	1	0	0	0
IS9DOBB01BRR5X	5	5	0	0	0
IS9DOBB01EOU41	1	1	0	0	0
IS9DOBB01D5KQU	5	5	0	0	0
IS9DOBB01AONC6	2	2	0	0	0
IS9DOBB01DHFVX	1	1	0	0	0
IS9DOBB01AQM9U	4	4	0	0	0
IS9DOBB01DRCUC	6	6	0	0	0
IS9DOBB01ETZPA	2	2	0	0	0
IS9DOBB01DRVLN	1	1	0	0	0
IS9DOBB01ADKLR	3	3	0	0	0
IS9DOBB01ECNQ1	10	10	0	0	0
IS9DOBB01EG8IG	2	2	0	0	0
IS9DOBB01ATWXP	2	2	0	0	0
IS9DOBB01CZ886	3	3	0	0	0
IS9DOBB01B1F30	2	2	0	0	0
IS9DOBB01EBAE2	1	1	0	0	0
IS9DOBB01B2LDT	2	2	0	0	0
IS9DOBB01DYKNP	17	17	0	0	0
IS9DOBB01AZQ4J	1	1	0	0	0
IS9DOBB01DC0HG	5	5	0	0	0
IS9DOBB01DQ1TZ	1	1	0	0	0
IS9DOBB01BMKLX	3	3	0	0	0
IS9DOBB01D4O8Y	2	2	0	0	0
IS9DOBB01A9F2N	2	2	0	0	0
IS9DOBB01BYM91	1	1	0	0	0
IS9DOBB01B1PQ5	8	8	0	0	0
IS9DOBB01C6FXB	2	2	0	0	0
IS9DOBB01BDA9K	3	3	0	0	0
