## vdj_pipe v0.1.5-15-gffd7271~; clang7.0.2; Boost1.57.0; build:20160217; 2016-Feb-17 21:22:46 UTC
read_id	total_copies	exact_copies	mismatched_ends	5'-mismatch	3'-mismatch
IS9DOBB01APN4S	1	1	0	0	0
IS9DOBB01EMUGK	1	1	0	0	0
IS9DOBB01A0MXS	1	1	0	0	0
IS9DOBB01BPKQJ	3	3	0	0	0
IS9DOBB01A0NTF	5	5	0	0	0
IS9DOBB01CZ7F7	7	7	0	0	0
IS9DOBB01B8PSV	13	13	0	0	0
IS9DOBB01AUHZF	27	27	0	0	0
IS9DOBB01CSZ3E	100	100	0	0	0
IS9DOBB01BT5UX	2	2	0	0	0
IS9DOBB01EDJDS	19	19	0	0	0
IS9DOBB01DYV27	1	1	0	0	0
IS9DOBB01BUEU0	1	1	0	0	0
IS9DOBB01CZB7C	3	3	0	0	0
IS9DOBB01CH6WM	1	1	0	0	0
IS9DOBB01BKUSY	23	23	0	0	0
IS9DOBB01EENVS	2	2	0	0	0
IS9DOBB01DA0LP	1	1	0	0	0
IS9DOBB01BVKLB	2	2	0	0	0
IS9DOBB01D4OED	5	5	0	0	0
IS9DOBB01CSAMR	4	4	0	0	0
IS9DOBB01BKDM8	396	396	0	0	0
IS9DOBB01DTZOH	1	1	0	0	0
IS9DOBB01A2X4T	1	1	0	0	0
IS9DOBB01BBAFH	1	1	0	0	0
IS9DOBB01D1B8V	2	2	0	0	0
IS9DOBB01AJMIQ	1	1	0	0	0
IS9DOBB01D1IDQ	1	1	0	0	0
IS9DOBB01AHBX0	2	2	0	0	0
IS9DOBB01BHK5I	9	9	0	0	0
IS9DOBB01AYGVL	5	5	0	0	0
IS9DOBB01C02NM	1	1	0	0	0
IS9DOBB01BD9DL	1	1	0	0	0
IS9DOBB01A3JVT	1	1	0	0	0
IS9DOBB01EO0WL	7	7	0	0	0
IS9DOBB01A4XEV	34	34	0	0	0
IS9DOBB01DDJC4	11	11	0	0	0
IS9DOBB01CFD22	2	2	0	0	0
IS9DOBB01D0PH3	1	1	0	0	0
IS9DOBB01BE12H	2	2	0	0	0
IS9DOBB01CL3CZ	3	3	0	0	0
IS9DOBB01C1B4D	3	3	0	0	0
IS9DOBB01BXLCL	7	7	0	0	0
IS9DOBB01CHRV9	4	4	0	0	0
IS9DOBB01DEREU	85	85	0	0	0
IS9DOBB01C317G	1	1	0	0	0
IS9DOBB01CRMV9	2	2	0	0	0
IS9DOBB01A4OIX	1	1	0	0	0
IS9DOBB01BAS5B	1	1	0	0	0
IS9DOBB01ENJTR	157	157	0	0	0
IS9DOBB01D036T	18	18	0	0	0
IS9DOBB01AMIMH	1	1	0	0	0
IS9DOBB01D3B99	1	1	0	0	0
IS9DOBB01AX57L	11	11	0	0	0
IS9DOBB01EAWR9	1	1	0	0	0
IS9DOBB01BCA6V	42	42	0	0	0
IS9DOBB01D6RK8	2	2	0	0	0
IS9DOBB01BT4XO	1	1	0	0	0
IS9DOBB01A2H5T	1	1	0	0	0
IS9DOBB01CSGRD	1	1	0	0	0
IS9DOBB01CGB5A	10	10	0	0	0
IS9DOBB01D794T	12	12	0	0	0
IS9DOBB01CCXMJ	2	2	0	0	0
IS9DOBB01EOVH7	12	12	0	0	0
IS9DOBB01D08LS	33	33	0	0	0
IS9DOBB01C3YVP	1	1	0	0	0
IS9DOBB01CP9OY	3	3	0	0	0
IS9DOBB01EXZES	42	42	0	0	0
IS9DOBB01CG106	4	4	0	0	0
IS9DOBB01EK2V5	1	1	0	0	0
IS9DOBB01EGVDV	4	4	0	0	0
IS9DOBB01BLS2U	1	1	0	0	0
IS9DOBB01DEYG6	1	1	0	0	0
IS9DOBB01D61B2	39	39	0	0	0
IS9DOBB01ETJPX	1	1	0	0	0
IS9DOBB01CYWB6	2	2	0	0	0
IS9DOBB01ANHSC	1	1	0	0	0
IS9DOBB01CTX2I	26	26	0	0	0
IS9DOBB01DMT90	1	1	0	0	0
IS9DOBB01BLO3Z	19	19	0	0	0
IS9DOBB01B8JZM	1	1	0	0	0
IS9DOBB01CIKFF	1	1	0	0	0
IS9DOBB01DUXXR	1	1	0	0	0
IS9DOBB01EBEWI	2	2	0	0	0
IS9DOBB01D440Q	1	1	0	0	0
IS9DOBB01CE0PQ	1	1	0	0	0
IS9DOBB01AEOKK	1	1	0	0	0
IS9DOBB01BCIMV	1	1	0	0	0
IS9DOBB01EGFG1	18	18	0	0	0
IS9DOBB01DGYMI	3	3	0	0	0
IS9DOBB01CCYHS	1	1	0	0	0
IS9DOBB01EUKR2	1	1	0	0	0
IS9DOBB01ECTA5	15	15	0	0	0
IS9DOBB01AIWUB	3	3	0	0	0
IS9DOBB01BH0BS	1	1	0	0	0
IS9DOBB01C6U84	5	5	0	0	0
IS9DOBB01ASI2P	12	12	0	0	0
IS9DOBB01DMIU5	2	2	0	0	0
IS9DOBB01ECW5U	3	3	0	0	0
IS9DOBB01BXB63	23	23	0	0	0
IS9DOBB01D7D0X	2	2	0	0	0
IS9DOBB01CDV0X	1	1	0	0	0
IS9DOBB01EGH56	1	1	0	0	0
IS9DOBB01C69FQ	4	4	0	0	0
IS9DOBB01C1T51	1	1	0	0	0
IS9DOBB01DS6MT	2	2	0	0	0
IS9DOBB01EPDYI	69	69	0	0	0
IS9DOBB01D0L63	2	2	0	0	0
IS9DOBB01DXPQV	68	68	0	0	0
IS9DOBB01EVFOZ	10	10	0	0	0
IS9DOBB01EYYOP	2	2	0	0	0
IS9DOBB01EISA0	1	1	0	0	0
IS9DOBB01C02KW	1	1	0	0	0
IS9DOBB01AWX2L	45	45	0	0	0
IS9DOBB01BNGDU	1	1	0	0	0
IS9DOBB01B3G0C	1	1	0	0	0
IS9DOBB01EAQPT	2	2	0	0	0
IS9DOBB01ELY8M	1	1	0	0	0
IS9DOBB01AVZAM	1	1	0	0	0
IS9DOBB01D3LE8	2	2	0	0	0
IS9DOBB01EJ43K	1	1	0	0	0
IS9DOBB01A3PBB	1	1	0	0	0
IS9DOBB01BBV35	3	3	0	0	0
IS9DOBB01B2IRP	2	2	0	0	0
IS9DOBB01AWYMC	1	1	0	0	0
IS9DOBB01C0PWJ	1	1	0	0	0
IS9DOBB01BJVLM	1	1	0	0	0
IS9DOBB01DWKCN	1	1	0	0	0
IS9DOBB01CYGBF	1	1	0	0	0
IS9DOBB01DX9QM	18	18	0	0	0
IS9DOBB01AOJK5	1	1	0	0	0
IS9DOBB01C8WSB	1	1	0	0	0
IS9DOBB01A6ZPQ	1	1	0	0	0
IS9DOBB01EO6XY	1	1	0	0	0
IS9DOBB01BKDXS	9	9	0	0	0
IS9DOBB01BH0WZ	36	36	0	0	0
IS9DOBB01CBUZ2	16	16	0	0	0
IS9DOBB01C61RZ	11	11	0	0	0
IS9DOBB01D5V9I	1	1	0	0	0
IS9DOBB01DV2O3	15	15	0	0	0
IS9DOBB01A9CGZ	3	3	0	0	0
IS9DOBB01EPDSV	11	11	0	0	0
IS9DOBB01CUBBF	2	2	0	0	0
IS9DOBB01DMTRN	1	1	0	0	0
IS9DOBB01CVTDT	1	1	0	0	0
IS9DOBB01EAVQB	1	1	0	0	0
IS9DOBB01EIAHE	4	4	0	0	0
IS9DOBB01B1FPS	2	2	0	0	0
IS9DOBB01DYRRB	1	1	0	0	0
IS9DOBB01BTOTX	1	1	0	0	0
IS9DOBB01BDNKQ	5	5	0	0	0
IS9DOBB01CB7XC	2	2	0	0	0
IS9DOBB01B30T9	2	2	0	0	0
IS9DOBB01C3CU5	15	15	0	0	0
IS9DOBB01BT8SN	3	3	0	0	0
IS9DOBB01DRLYJ	57	57	0	0	0
IS9DOBB01EG8HJ	1	1	0	0	0
IS9DOBB01CWKUE	1	1	0	0	0
IS9DOBB01AUX4O	2	2	0	0	0
IS9DOBB01AVM1V	2	2	0	0	0
IS9DOBB01DDA8P	6	6	0	0	0
IS9DOBB01AM0X3	10	10	0	0	0
IS9DOBB01BCZ80	1	1	0	0	0
IS9DOBB01EE662	1	1	0	0	0
IS9DOBB01APH0T	1	1	0	0	0
IS9DOBB01BPN01	1	1	0	0	0
IS9DOBB01AT5EY	4	4	0	0	0
IS9DOBB01CL8T1	10	10	0	0	0
IS9DOBB01BG7SQ	1	1	0	0	0
IS9DOBB01B0M7Z	1	1	0	0	0
IS9DOBB01B2KKQ	2	2	0	0	0
IS9DOBB01C9SW3	2	2	0	0	0
IS9DOBB01CWPWQ	2	2	0	0	0
IS9DOBB01BN6ML	7	7	0	0	0
IS9DOBB01BB2C1	55	55	0	0	0
IS9DOBB01BYGSI	3	3	0	0	0
IS9DOBB01B70FV	26	26	0	0	0
IS9DOBB01CHPFK	1	1	0	0	0
IS9DOBB01EFG98	1	1	0	0	0
IS9DOBB01EYK3Q	1	1	0	0	0
IS9DOBB01DWESS	26	26	0	0	0
IS9DOBB01CISJN	46	46	0	0	0
IS9DOBB01ARME4	1	1	0	0	0
IS9DOBB01DFMZN	19	19	0	0	0
IS9DOBB01ALWD1	2	2	0	0	0
IS9DOBB01A7QJU	1	1	0	0	0
IS9DOBB01EOEJ6	4	4	0	0	0
IS9DOBB01CT5G9	1	1	0	0	0
IS9DOBB01ANNTT	4	4	0	0	0
IS9DOBB01DCGF9	1	1	0	0	0
IS9DOBB01B9S12	2	2	0	0	0
IS9DOBB01BPKX2	2	2	0	0	0
IS9DOBB01CDHAI	7	7	0	0	0
IS9DOBB01CQPDQ	24	24	0	0	0
IS9DOBB01CFBR6	2	2	0	0	0
IS9DOBB01BYWX8	1	1	0	0	0
IS9DOBB01DVI79	3	3	0	0	0
IS9DOBB01EJIH1	1	1	0	0	0
IS9DOBB01CNH0E	1	1	0	0	0
IS9DOBB01A6CHS	2	2	0	0	0
IS9DOBB01EMREI	1	1	0	0	0
IS9DOBB01AUKRX	3	3	0	0	0
IS9DOBB01DYSAY	1	1	0	0	0
IS9DOBB01A3TCJ	11	11	0	0	0
IS9DOBB01BISSM	1	1	0	0	0
IS9DOBB01C48H6	7	7	0	0	0
IS9DOBB01D6FPW	1	1	0	0	0
IS9DOBB01DTH1W	1	1	0	0	0
IS9DOBB01C1IQQ	1	1	0	0	0
IS9DOBB01CPHGO	1	1	0	0	0
IS9DOBB01DG1MP	1	1	0	0	0
IS9DOBB01CXAXT	1	1	0	0	0
IS9DOBB01DSCTU	4	4	0	0	0
IS9DOBB01A20UC	2	2	0	0	0
IS9DOBB01AZ31B	1	1	0	0	0
IS9DOBB01BOVKX	1	1	0	0	0
IS9DOBB01AWF3C	1	1	0	0	0
IS9DOBB01CF2OD	1	1	0	0	0
IS9DOBB01CVC7X	1	1	0	0	0
IS9DOBB01C0TEF	1	1	0	0	0
IS9DOBB01DOYBO	2	2	0	0	0
IS9DOBB01DWXRL	1	1	0	0	0
IS9DOBB01EWQ4V	25	25	0	0	0
IS9DOBB01COPIO	1	1	0	0	0
IS9DOBB01AWBWX	4	4	0	0	0
IS9DOBB01CK9X6	2	2	0	0	0
IS9DOBB01C2M1N	1	1	0	0	0
IS9DOBB01ATAEX	11	11	0	0	0
IS9DOBB01BJQSL	1	1	0	0	0
IS9DOBB01CUFAN	1	1	0	0	0
IS9DOBB01DSVVC	229	229	0	0	0
IS9DOBB01EM3GA	13	13	0	0	0
IS9DOBB01BRRGH	23	23	0	0	0
IS9DOBB01BUBVW	1	1	0	0	0
IS9DOBB01EYCI1	3	3	0	0	0
IS9DOBB01D1M7A	1	1	0	0	0
IS9DOBB01CHBRX	3	3	0	0	0
IS9DOBB01DT1PM	1	1	0	0	0
IS9DOBB01A8WZ0	2	2	0	0	0
IS9DOBB01B7EHA	14	14	0	0	0
IS9DOBB01ECJXP	9	9	0	0	0
IS9DOBB01AIV9W	1	1	0	0	0
IS9DOBB01B3HQ2	1	1	0	0	0
IS9DOBB01D5TJL	3	3	0	0	0
IS9DOBB01C6RPO	1	1	0	0	0
IS9DOBB01CSZ0Z	2	2	0	0	0
IS9DOBB01BAJ86	1	1	0	0	0
IS9DOBB01ENO7C	1	1	0	0	0
IS9DOBB01EITGQ	1	1	0	0	0
IS9DOBB01A7VPB	1	1	0	0	0
IS9DOBB01CAQIW	5	5	0	0	0
IS9DOBB01A8JY7	2	2	0	0	0
IS9DOBB01C9SL8	1	1	0	0	0
IS9DOBB01DI6BT	1	1	0	0	0
IS9DOBB01AF9R8	1	1	0	0	0
IS9DOBB01EZAFU	1	1	0	0	0
IS9DOBB01DI7ST	1	1	0	0	0
IS9DOBB01BF08U	2	2	0	0	0
IS9DOBB01ETAXK	1	1	0	0	0
IS9DOBB01D2G3A	2	2	0	0	0
IS9DOBB01DBB8T	1	1	0	0	0
IS9DOBB01DFWJC	1	1	0	0	0
IS9DOBB01EEMI0	1	1	0	0	0
IS9DOBB01CYQ15	24	24	0	0	0
IS9DOBB01EFM7Y	2	2	0	0	0
IS9DOBB01DIV7B	3	3	0	0	0
IS9DOBB01BEEUL	1	1	0	0	0
IS9DOBB01CFZYR	2	2	0	0	0
IS9DOBB01CB15J	5	5	0	0	0
IS9DOBB01DNZP0	1	1	0	0	0
IS9DOBB01EMKA2	3	3	0	0	0
IS9DOBB01BPBIF	2	2	0	0	0
IS9DOBB01C77MB	4	4	0	0	0
IS9DOBB01DMEY6	2	2	0	0	0
IS9DOBB01ESTBR	1	1	0	0	0
IS9DOBB01A97RH	3	3	0	0	0
IS9DOBB01A826I	2	2	0	0	0
IS9DOBB01A7RFZ	6	6	0	0	0
IS9DOBB01D7GF4	1	1	0	0	0
IS9DOBB01CX34T	3	3	0	0	0
IS9DOBB01B54NF	1	1	0	0	0
IS9DOBB01CTYGW	5	5	0	0	0
IS9DOBB01C1YOZ	2	2	0	0	0
IS9DOBB01BP4GI	1	1	0	0	0
IS9DOBB01D3ZRJ	1	1	0	0	0
IS9DOBB01EXGS2	2	2	0	0	0
IS9DOBB01DAD21	10	10	0	0	0
IS9DOBB01CZT3Z	2	2	0	0	0
IS9DOBB01BRH2Q	10	10	0	0	0
IS9DOBB01CU2PB	2	2	0	0	0
IS9DOBB01CY9LI	12	12	0	0	0
IS9DOBB01DZQE5	1	1	0	0	0
IS9DOBB01EO8NN	2	2	0	0	0
IS9DOBB01EIAEJ	5	5	0	0	0
IS9DOBB01B8NUT	1	1	0	0	0
IS9DOBB01A7NFO	15	15	0	0	0
IS9DOBB01CBMH3	4	4	0	0	0
IS9DOBB01BFCDX	3	3	0	0	0
IS9DOBB01EPMTX	1	1	0	0	0
IS9DOBB01DH29I	1	1	0	0	0
IS9DOBB01DU3K5	2	2	0	0	0
IS9DOBB01EBFAM	1	1	0	0	0
IS9DOBB01ES0QJ	1	1	0	0	0
IS9DOBB01BPDQ6	2	2	0	0	0
IS9DOBB01C1Y2S	3	3	0	0	0
IS9DOBB01B5EI0	84	84	0	0	0
IS9DOBB01D40QA	1	1	0	0	0
IS9DOBB01EM0BI	12	12	0	0	0
IS9DOBB01CR263	1	1	0	0	0
IS9DOBB01BCCEH	1	1	0	0	0
IS9DOBB01CWRNA	1	1	0	0	0
IS9DOBB01D8R66	1	1	0	0	0
IS9DOBB01A2RH3	2	2	0	0	0
IS9DOBB01C7NLL	2	2	0	0	0
IS9DOBB01D9X1K	14	14	0	0	0
IS9DOBB01D5ELZ	1	1	0	0	0
IS9DOBB01BDC6Q	3	3	0	0	0
IS9DOBB01D1UGG	1	1	0	0	0
IS9DOBB01AZ7B5	4	4	0	0	0
IS9DOBB01BCAW4	3	3	0	0	0
IS9DOBB01EBG2S	1	1	0	0	0
IS9DOBB01AQWMB	1	1	0	0	0
IS9DOBB01DHTN2	3	3	0	0	0
IS9DOBB01B9U78	2	2	0	0	0
IS9DOBB01A0Q2W	2	2	0	0	0
IS9DOBB01AJRQK	1	1	0	0	0
IS9DOBB01DPETU	2	2	0	0	0
IS9DOBB01AS66Y	1	1	0	0	0
IS9DOBB01BXNUI	19	19	0	0	0
IS9DOBB01A5GF7	9	9	0	0	0
IS9DOBB01B0YQ4	5	5	0	0	0
IS9DOBB01CYFR3	2	2	0	0	0
IS9DOBB01CO6SP	7	7	0	0	0
IS9DOBB01CEUVD	40	40	0	0	0
IS9DOBB01BUKNB	9	9	0	0	0
IS9DOBB01CZD0M	2	2	0	0	0
IS9DOBB01DK6E3	2	2	0	0	0
IS9DOBB01ECIGA	6	6	0	0	0
IS9DOBB01DXKLQ	6	6	0	0	0
IS9DOBB01C93Y6	3	3	0	0	0
IS9DOBB01B0ZN3	2	2	0	0	0
IS9DOBB01BXEQJ	3	3	0	0	0
IS9DOBB01BQGYB	1	1	0	0	0
IS9DOBB01BVKQD	2	2	0	0	0
IS9DOBB01DU332	1	1	0	0	0
IS9DOBB01CXAS2	1	1	0	0	0
IS9DOBB01BAXD0	7	7	0	0	0
IS9DOBB01CZHFA	28	28	0	0	0
IS9DOBB01BEVB4	2	2	0	0	0
IS9DOBB01DPE2E	25	25	0	0	0
IS9DOBB01CQGT7	1	1	0	0	0
IS9DOBB01CFDR2	3	3	0	0	0
IS9DOBB01CFU4L	3	3	0	0	0
IS9DOBB01BX51S	1	1	0	0	0
IS9DOBB01B2HBQ	1	1	0	0	0
IS9DOBB01BE024	11	11	0	0	0
IS9DOBB01EM8D2	1	1	0	0	0
IS9DOBB01DGTIY	3	3	0	0	0
IS9DOBB01D82SG	1	1	0	0	0
IS9DOBB01CB5ZX	1	1	0	0	0
IS9DOBB01CRWLC	5	5	0	0	0
IS9DOBB01AUR1U	9	9	0	0	0
IS9DOBB01A0JUP	1	1	0	0	0
IS9DOBB01BXX6L	2	2	0	0	0
IS9DOBB01C1FWR	1	1	0	0	0
IS9DOBB01EPI2G	1	1	0	0	0
IS9DOBB01D40M5	1	1	0	0	0
IS9DOBB01CBA40	3	3	0	0	0
IS9DOBB01DKUMJ	1	1	0	0	0
IS9DOBB01CCXXV	1	1	0	0	0
IS9DOBB01BYS3S	4	4	0	0	0
IS9DOBB01DKZXZ	2	2	0	0	0
IS9DOBB01BXHEQ	3	3	0	0	0
IS9DOBB01D1YZH	2	2	0	0	0
IS9DOBB01DLX8I	1	1	0	0	0
IS9DOBB01DHURF	30	30	0	0	0
IS9DOBB01DAMDJ	23	23	0	0	0
IS9DOBB01DZGY0	1	1	0	0	0
IS9DOBB01CCH24	1	1	0	0	0
IS9DOBB01BGDGJ	31	31	0	0	0
IS9DOBB01BTE7F	1	1	0	0	0
IS9DOBB01AWACP	1	1	0	0	0
IS9DOBB01BL2ET	1	1	0	0	0
IS9DOBB01BNHK2	1	1	0	0	0
IS9DOBB01BRIVI	18	18	0	0	0
IS9DOBB01AT3J7	1	1	0	0	0
IS9DOBB01CWFCB	1	1	0	0	0
IS9DOBB01A492O	1	1	0	0	0
IS9DOBB01CCV1F	4	4	0	0	0
IS9DOBB01BURL6	6	6	0	0	0
IS9DOBB01BDDQO	2	2	0	0	0
IS9DOBB01EO1AA	4	4	0	0	0
IS9DOBB01DN4IC	1	1	0	0	0
IS9DOBB01AX38A	10	10	0	0	0
IS9DOBB01BEBTJ	6	6	0	0	0
IS9DOBB01A1ACC	1	1	0	0	0
IS9DOBB01DQPG6	1	1	0	0	0
IS9DOBB01DX932	7	7	0	0	0
IS9DOBB01BVDA3	1	1	0	0	0
IS9DOBB01CZO82	1	1	0	0	0
IS9DOBB01D3LPO	2	2	0	0	0
IS9DOBB01D9IAV	1	1	0	0	0
IS9DOBB01DGP0Y	1	1	0	0	0
IS9DOBB01D3T45	4	4	0	0	0
IS9DOBB01CG7UP	1	1	0	0	0
IS9DOBB01CJGFZ	22	22	0	0	0
IS9DOBB01BPHAP	1	1	0	0	0
IS9DOBB01CBNE5	1	1	0	0	0
IS9DOBB01AN3CE	2	2	0	0	0
IS9DOBB01AN9E3	1	1	0	0	0
IS9DOBB01APOXG	1	1	0	0	0
IS9DOBB01AYJ6C	1	1	0	0	0
IS9DOBB01EVPYL	1	1	0	0	0
IS9DOBB01D12AU	4	4	0	0	0
IS9DOBB01BZHBF	1	1	0	0	0
IS9DOBB01DRSJ3	2	2	0	0	0
IS9DOBB01DNG6R	4	4	0	0	0
IS9DOBB01B93YS	2	2	0	0	0
IS9DOBB01B0IA9	1	1	0	0	0
IS9DOBB01A5Z1S	5	5	0	0	0
IS9DOBB01DSWDR	2	2	0	0	0
IS9DOBB01CDVCZ	2	2	0	0	0
IS9DOBB01DA4TO	1	1	0	0	0
IS9DOBB01DTIUO	1	1	0	0	0
IS9DOBB01DEBD1	1	1	0	0	0
IS9DOBB01DW1X4	1	1	0	0	0
IS9DOBB01CS9KX	2	2	0	0	0
IS9DOBB01ER6KB	17	17	0	0	0
IS9DOBB01BIG70	1	1	0	0	0
IS9DOBB01B5ZT0	4	4	0	0	0
IS9DOBB01DODLR	2	2	0	0	0
IS9DOBB01EGTFI	3	3	0	0	0
IS9DOBB01BJFX7	5	5	0	0	0
IS9DOBB01EQ6J0	2	2	0	0	0
IS9DOBB01C8W5I	1	1	0	0	0
IS9DOBB01BW4Q7	3	3	0	0	0
IS9DOBB01C0AYO	1	1	0	0	0
IS9DOBB01ERHXP	2	2	0	0	0
IS9DOBB01BRLUK	3	3	0	0	0
IS9DOBB01DDG66	2	2	0	0	0
IS9DOBB01CL4E7	1	1	0	0	0
IS9DOBB01B8VSM	1	1	0	0	0
IS9DOBB01DUAOG	2	2	0	0	0
IS9DOBB01DGB33	2	2	0	0	0
IS9DOBB01C86BD	2	2	0	0	0
IS9DOBB01EMUYM	1	1	0	0	0
IS9DOBB01C0YTI	5	5	0	0	0
IS9DOBB01BTZ62	1	1	0	0	0
IS9DOBB01BF7JG	2	2	0	0	0
IS9DOBB01ALKRK	1	1	0	0	0
IS9DOBB01CJ15R	13	13	0	0	0
IS9DOBB01DLMFW	4	4	0	0	0
IS9DOBB01C384O	14	14	0	0	0
IS9DOBB01EIAEZ	2	2	0	0	0
IS9DOBB01A44UI	1	1	0	0	0
IS9DOBB01BRYLI	1	1	0	0	0
IS9DOBB01CY58V	1	1	0	0	0
IS9DOBB01BFBDB	2	2	0	0	0
IS9DOBB01B5XVA	2	2	0	0	0
IS9DOBB01ENV9E	2	2	0	0	0
IS9DOBB01AIJLD	14	14	0	0	0
IS9DOBB01AQPSA	1	1	0	0	0
IS9DOBB01BQZNY	2	2	0	0	0
IS9DOBB01D9U5J	3	3	0	0	0
IS9DOBB01DDGF6	1	1	0	0	0
IS9DOBB01CWCQD	1	1	0	0	0
IS9DOBB01B8ZJU	3	3	0	0	0
IS9DOBB01AEFQ0	1	1	0	0	0
IS9DOBB01CGVZ0	9	9	0	0	0
IS9DOBB01D2I26	1	1	0	0	0
IS9DOBB01DTOY7	3	3	0	0	0
IS9DOBB01D13QB	1	1	0	0	0
IS9DOBB01C6G4S	1	1	0	0	0
IS9DOBB01CZY9J	1	1	0	0	0
IS9DOBB01AVH99	1	1	0	0	0
IS9DOBB01AK26K	1	1	0	0	0
